time,sensor0,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11
0.022000000000000006,-5.404059799531596e-06,0.0015846505753762325,0.00035065055749947826,-2.6114427924003457e-05,2.7884789875908506e-06,-3.067013942905689e-07,-0.00024368080110867354,0.109812568888287,0.029349034801504595,-0.0004705027269983917,5.193278754609667e-05,-1.2116273045263681e-05
0.024000000000000007,-5.836985531919154e-06,0.0018092430906831727,0.0004114774004215192,-2.6819216063776454e-05,2.8672637476712354e-06,-3.2966774839820284e-07,-0.00021646286619377898,0.11229625765347005,0.030413421461020457,-0.00035239406988649857,3.9392380040192484e-05,-1.1483177053816946e-05
0.02600000000000001,-6.215953178271896e-06,0.002037544170145604,0.00047395325096470555,-2.732941737427781e-05,2.9253906081422907e-06,-3.5155095950160093e-07,-0.00018948382317637142,0.11415053973121551,0.03123792527159318,-0.0002551006552506783,2.906343023552766e-05,-1.0941605551699041e-05
0.02800000000000001,-6.54285983804025e-06,0.0022685082415239274,0.0005376792162061471,-2.767985293200118e-05,2.9665671884486205e-06,-3.7250501220573467e-07,-0.00016345332988417681,0.1154820356891617,0.03186298262072075,-0.00017521777886168448,2.0588290153164936e-05,-1.0477026352066867e-05
0.030000000000000013,-6.820525685295356e-06,0.002501267575780251,0.0006023238594505894,-2.7899583466698928e-05,2.9938937812233656e-06,-3.9265898861714e-07,-0.00013883292362755302,0.11637966712816183,0.032322321622221116,-0.00010986526734887269,1.366329638737248e-05,-1.0076988205702669e-05
0.032000000000000015,-7.052326433108215e-06,0.0027351027590405514,0.0006676120055801864,-2.8012835012653926e-05,3.00995952247376e-06,-4.1212094609417117e-07,-0.00011590037390642939,0.11691759163015022,0.03264407306479856,-5.662577297749899e-05,8.032870625197214e-06,-9.730978738515579e-06
0.034000000000000016,-7.241924682520408e-06,0.00296941806039908,0.0007333154015568923,-2.803978967667044e-05,3.0169249812627447e-06,-4.309813067972156e-07,-9.47991247060967e-05,0.11715765067926419,0.03285169798835295,-1.3477332008256397e-05,3.482729394492383e-06,-9.4301803515222e-06
0.03600000000000002,-7.393076852281941e-06,0.0032037208836148646,0.0007992449250244494,-2.7997252007449698e-05,3.0165919990875683e-06,-4.493157440084316e-07,-7.557608488076642e-05,0.1171514116078922,0.03296476173377849,2.126883461037124e-05,-1.6649108758826478e-07,-9.167218605608014e-06
0.03800000000000002,-7.509497548606321e-06,0.0034376046255689377,0.0008652440845243244,-2.7899207245373842e-05,3.0104623544274724e-06,-4.671876121019114e-07,-5.8210348162190294e-05,0.11694187097703658,0.032999579749937565,4.902238103792779e-05,-3.06482233004803e-06,-8.93593404673991e-06
0.04000000000000002,-7.594767294372194e-06,0.0036707343766833904,0.0009311835972542878,-2.7757287833277177e-05,2.999786900623865e-06,-4.846499819591058e-07,-4.263487288293638e-05,0.11656487555722632,0.03296975636498167,7.095970604833337e-05,-5.337726901803545e-06,-8.731184928597184e-06
0.04200000000000002,-7.652272719164015e-06,0.003902834992164734,0.0009969568657540505,-2.7581162875995574e-05,2.9856066769610994e-06,-5.017473420162055e-07,-2.8752712395910226e-05,0.11605030774067185,0.03288663424988136,8.806247864080173e-05,-7.090111831382815e-06,-8.548680028549874e-06
0.044000000000000025,-7.68517080078004e-06,0.004133681141049809,0.001062476204503766,-2.737886316311668e-05,2.968787290294062e-06,-5.185170184268276e-07,-1.6449040808013e-05,0.11542307444253772,0.03275966937485772,0.00010114985643944751,-8.409693333518682e-06,-8.384838205311053e-06
0.04600000000000003,-7.69637069368206e-06,0.004363089005190849,0.0011276696921225606,-2.715705239798288e-05,2.9500476662950186e-06,-5.349903601908855e-07,-5.5999464510095245e-06,0.11470393207052013,0.03259674380939726,0.00011090538256690042,-9.369811999521768e-06,-8.236670882028926e-06
0.04800000000000003,-7.688528197428395e-06,0.004590909354669684,0.0011924785454625695,-2.692125354594352e-05,2.9299840933128687e-06,-5.511937279597735e-07,3.9212481268326725e-06,0.11391017473941742,0.032404426670004434,0.0001178994260196791,-1.0031786491075082e-05,-8.101683884443993e-06
0.05000000000000003,-7.664049100441906e-06,0.004817021771472467,0.0012568549290860728,-2.6676037743336512e-05,2.90909033120073e-06,-5.671493189788208e-07,1.2239548493244312e-05,0.11305620840139147,0.03218819181175162,0.00012260790130350357,-1.0446881056069491e-05,-7.977795509523667e-06
0.05200000000000003,-7.625098553743618e-06,0.00504132983108049,0.001320760127955152,-2.6425181973159674e-05,2.887774430562734e-06,-5.828758553066521e-07,1.947527334914395e-05,0.11215402980401154,0.031952599434539514,0.00012542788508841917,-1.0657950318998053e-05,-7.86326816391568e-06
0.054000000000000034,-7.573614342237628e-06,0.005263757083186177,0.0013841630231273012,-2.617180068149758e-05,2.8663728016302257e-06,-5.983891579712862e-07,2.5742105752995325e-05,0.11121362605284357,0.031701447586074606,0.00012669064583104803,-1.0700814466254069e-05,-7.756651332317047e-06
0.056000000000000036,-7.511322472324437e-06,0.005484243699065932,0.0014470388202308874,-2.5918455648664027e-05,2.845161983247686e-06,-6.137026259720035e-07,3.1145934956595184e-05,0.11024330793987762,0.03143789855179308,0.0001266725164167754,-1.0605409191269826e-05,-7.656734000358646e-06
0.05800000000000004,-7.439753919092884e-06,0.005702743675100433,0.0015093679888201596,-2.5667247712515278e-05,2.8243684883946018e-06,-6.288276359021087e-07,3.578427661577652e-05,0.10924998801725047,0.031164584294636113,0.0001256039680743747,-1.0396747426542128e-05,-7.562504965052633e-06
0.06000000000000004,-7.360261701675016e-06,0.005919222500251651,0.0015711353776550444,-2.5419893344503304e-05,2.804177040862917e-06,-6.437738753521591e-07,3.974610870893391e-05,0.10823941257560907,0.03088369441744235,0.00012367718400598687,-1.0095723765842563e-05,-7.473119725025192e-06
0.06200000000000004,-7.274037703255487e-06,0.0061336552105878414,0.0016323294767450714,-2.5177788581683338e-05,2.784737466110504e-06,-6.585496210709994e-07,4.31119992097646e-05,0.10721635516809526,0.030597049545013584,0.00012105238140998273,-9.719787376206521e-06,-7.387872859420116e-06
0.06400000000000004,-7.182128839799719e-06,0.00634602476669641,0.0016929418018303826,-2.494206240334205e-05,2.7661704562182858e-06,-6.73161971041732e-07,4.5954431727884116e-05,0.10618477805428428,0.030306162542655578,0.00011786308917064441,-9.283504946109123e-06,-7.3061749853663255e-06
0.06600000000000004,-7.085452322253753e-06,0.006556320700459893,0.0017529663810051106,-2.4713621295285603e-05,2.748572392877183e-06,-6.876170381112454e-07,4.833825877298307e-05,0.10514796688174172,0.030012289587363964,0.00011422055402822262,-8.799031670551239e-06,-7.2275335347566415e-06
0.06800000000000005,-6.9848098613499785e-06,0.0067645379865426325,0.0018123993265523372,-2.4493186456579666e-05,2.7320193822446185e-06,-7.019201115457384e-07,5.032123045188725e-05,0.10410864304136962,0.029716472773613258,0.00011021741935296958,-8.276505316282295e-06,-7.151536717246482e-06
0.07000000000000005,-6.880900740533623e-06,0.00697067610133732,0.0018712384778661417,-2.4281324863087054e-05,2.7165706303601414e-06,-7.160757918279839e-07,5.1954560408177726e-05,0.10306905739734379,0.02941957565690224,0.0001059307967463054,-7.724375942238575e-06,-7.077840141122748e-06
0.07200000000000005,-6.774333737418891e-06,0.007174738238295284,0.0019294831036773849,-2.407847520153396e-05,2.7022712667812266e-06,-7.300881031310309e-07,5.328350155736597e-05,0.102031068478982,0.029122312905621603,0.0001014248307765463,-7.149681789457305e-06,-7.006155651523472e-06
0.07400000000000005,-6.665637912688491e-06,0.00737673065371551,0.001987133653752947,-2.3884969520427842e-05,2.6891547065145876e-06,-7.439605871678461e-07,5.434791236520032e-05,0.10099620771011343,0.028825275037781033,9.675284055306037e-05,-6.558280133319541e-06,-6.9362420184076045e-06
0.07600000000000005,-6.555272311445088e-06,0.007576662121364683,0.00204419155186748,-2.3701051304430036e-05,2.677244625609568e-06,-7.576963815032898e-07,5.518280062170148e-05,0.09996573382458614,0.02852894905726651,9.195910799890305e-05,-5.9550404525096796e-06,-6.8678971677218215e-06
0.07800000000000006,-6.443634638804641e-06,0.007774543477885458,0.0021006590232060087,-2.35268905621653e-05,2.6665566134760584e-06,-7.712982849032118e-07,5.5818836320223625e-05,0.0989406782603877,0.028233735669264317,8.708037113236781e-05,-5.344006066754845e-06,-6.80095169996101e-06
0.08000000000000006,-6.331068981390728e-06,0.007970387243940924,0.0021565389504896843,-2.336259642009429e-05,2.6570995546958145e-06,-7.847688118687533e-07,5.6282828706956316e-05,0.09792188302773323,0.027939963641837852,8.21470710355065e-05,-4.728529390122012e-06,-6.7352634827707585e-06
0.08200000000000006,-6.217872651199612e-06,0.008164207308538134,0.002211834754063016,-2.3208227633801713e-05,2.648876784483757e-06,-7.981102381478336e-07,5.659816509555789e-05,0.09691003229860479,0.027647901786665676,7.718439314628872e-05,-4.1113851060287315e-06,-6.670713139540128e-06
0.08400000000000006,-6.10430222948163e-06,0.008356018666055025,0.002266550291970113,-2.3063801360194852e-05,2.6418870547497554e-06,-8.113246387190257e-07,5.678521085899078e-05,0.09590567875844565,0.02735776895354865,7.22131368034308e-05,-3.494864867000659e-06,-6.6072002855960496e-06
0.08600000000000006,-5.9905788869123194e-06,0.008545837197231442,0.0023206897767058914,-2.2929300477451284e-05,2.636125341681651e-06,-8.244139194949938e-07,5.686167128465555e-05,0.09490926558820849,0.027069742367889282,6.725044137178494e-05,-2.880856534052221e-06,-6.544640387984047e-06
0.08800000000000006,-5.876893053229766e-06,0.008733679486833535,0.002374257705877456,-2.2804679692246537e-05,2.6315835207245887e-06,-8.373798437861449e-07,5.6842916841276675e-05,0.09392114480104655,0.02678396458578245,6.231039260237293e-05,-2.2709104785311564e-06,-6.482962145575591e-06
0.09000000000000007,-5.763408505311156e-06,0.008919562671909298,0.00242725880446913,-2.268987063429038e-05,2.6282509306094605e-06,-8.502240543927052e-07,5.674227395930483e-05,0.09294159253788202,0.02650054929583694,5.740452897807922e-05,-1.6662950575641242e-06,-6.422105303280119e-06
0.09200000000000007,-5.650265937810165e-06,0.00910350431556116,0.0024796979767868735,-2.258478610521436e-05,2.626114844549885e-06,-8.629480920493626e-07,5.6571283750495306e-05,0.09197082182593141,0.026219586158871818,5.2542264538009756e-05,-1.0680430297878075e-06,-6.362018828328725e-06
0.09400000000000007,-5.537586075313497e-06,0.009285522302002589,0.0025315802664767767,-2.248932362130925e-05,2.6251608637702675e-06,-8.755534108269357e-07,5.633993124833448e-05,0.09100899322071443,0.025941144844951636,4.773124195255547e-05,-4.769903898088607e-07,-6.302659388786516e-06
0.09600000000000007,-5.425472379740722e-06,0.009465634749367327,0.0025829108232783664,-2.2403368366605088e-05,2.625373246053092e-06,-8.880413909950099e-07,5.605684778638735e-05,0.09005622368236951,0.0256652784007948,4.297762735208055e-05,1.0619114141231318e-07,-6.243990084037126e-06
0.09800000000000007,-5.3140134015755395e-06,0.009643859937325227,0.0026336948753954456,-2.2326795653582004e-05,2.6267351799227556e-06,-9.004133497662725e-07,5.572948908259124e-05,0.08911259397894974,0.02539202605853971,3.828635651154188e-05,6.80966934831766e-07,-6.185979385631309e-06
0.10000000000000007,-5.2032848185929286e-06,0.00982021624704695,0.0026839377065523643,-2.2259472972755685e-05,2.629229013350406e-06,-9.126705502734335e-07,5.5364291491305296e-05,0.08817815486086171,0.025121415578459455,3.366134041315872e-05,1.2469167138250887e-06,-6.128600253580516e-06
0.10200000000000008,-5.093351201108585e-06,0.00999472211146723,0.0027336446369581042,-2.2201261698985426e-05,2.63283644441404e-06,-9.248142090714018e-07,5.496680874217195e-05,0.0872529322101405,0.02485346520287,2.9105636885129758e-05,1.8037155318169763e-06,-6.071829398984129e-06
0.10400000000000008,-4.984267538467028e-06,0.010167395974136214,0.0027828210075294523,-2.2152018511165834e-05,2.63753868013455e-06,-9.368455024090437e-07,5.454183132077839e-05,0.08633693133449132,0.02458818528567407,2.4621593909795557e-05,2.3511178602550893e-06,-6.015646668820937e-06
0.10600000000000008,-4.876080557523287e-06,0.01033825625523194,0.002831472166832059,-2.2111596572620262e-05,2.6433165686928388e-06,-9.487655714743167e-07,5.409349047187044e-05,0.08543014054786316,0.024325579651303247,2.021096927278625e-05,2.8889442791443554e-06,-5.960034532636509e-06
0.10800000000000008,-4.76882986026426e-06,0.010507321323543586,0.002879603460287878,-2.2079846511711507e-05,2.650150709383292e-06,-9.605755267826937e-07,5.3625348629513654e-05,0.0845325341558227,0.02406564672790958,1.5875030454376915e-05,3.417070345226536e-06,-5.90497765418854e-06
0.11000000000000008,-4.662548904452847e-06,0.010674609473432373,0.0029272202212723285,-2.205661723566935e-05,2.658021543947735e-06,-9.72276451850786e-07,5.314047790570659e-05,0.08364407494439369,0.023808380492225445,1.161463802107816e-05,3.935417282221516e-06,-5.850462534046133e-06
0.11200000000000009,-4.557265848246188e-06,0.010840138905941722,0.0029743277637869457,-2.2041756605192565e-05,2.6669094323389078e-06,-9.838694062734815e-07,5.264152810332955e-05,0.08276471625467424,0.02355377125730853,7.430315238392763e-06,4.443944195586244e-06,-5.796477211347801e-06
0.11400000000000009,-4.453004277119429e-06,0.011003927713365525,0.003020931376445376,-2.2035111992839988e-05,2.6767947154644997e-06,-9.953554283033715e-07,5.2130785563379406e-05,0.08189440371190133,0.023301806329214986,3.3223061762892735e-06,4.9426415627959786e-06,-5.743011014944998e-06
0.11600000000000009,-4.349783829096258e-06,0.011165993866698025,0.0030670363175540317,-2.2036530744427828e-05,2.6876577670461247e-06,-1.006735537014763e-06,5.1610224011585705e-05,0.08103307666625019,0.023052470554327947,-7.093757939200473e-07,5.431525790812429e-06,-5.690054355695728e-06
0.11800000000000009,-4.2476207322234185e-06,0.011326355205484348,0.003112647811104967,-2.2045860559483153e-05,2.6994790363789345e-06,-1.018010734121062e-06,5.108154843641956e-05,0.08018066939316165,0.022805746775467747,-4.66490752766329e-06,5.91063466640485e-06,-5.637598553149525e-06
0.12000000000000009,-4.146528266404834e-06,0.011485029429670486,0.0031577710435287784,-2.206294980415507e-05,2.7122390834858124e-06,-1.0291820055027946e-06,5.054623290929204e-05,0.07933711209306865,0.02256161621190558,-8.544622335958535e-06,6.380023553439001e-06,-5.58563569086627e-06
0.1220000000000001,-4.046517160108509e-06,0.011642034093118056,0.003202411161080573,-2.2087647767775814e-05,2.725918607915992e-06,-1.0402503224942319e-06,5.000555314816247e-05,0.07850233172378501,0.022320058775897184,-1.2348981810371982e-05,6.83976221508977e-06,-5.5341584957186534e-06
0.1240000000000001,-3.947595931053812e-06,0.01179738659850467,0.0032465732677530953,-2.211980487241707e-05,2.740498472233681e-06,-1.0512166429683713e-06,4.946061452734861e-05,0.07767625269330648,0.022081053336261078,-1.607855232062818e-05,7.28993215884452e-06,-5.483160237069732e-06
0.12600000000000008,-3.8497711787570546e-06,0.011951104193377018,0.0032902624236286603,-2.2159272843245768e-05,2.755959721071377e-06,-1.0620819122537162e-06,4.891237614837869e-05,0.07685879743617477,0.02184457793778255,-1.9733985414348514e-05,7.730624418848105e-06,-5.4326346426724395e-06
0.12800000000000009,-3.753047835740024e-06,0.012103203967162454,0.003333483643596198,-2.220590484619605e-05,2.772283596479568e-06,-1.072847063910529e-06,4.8361671508515277e-05,0.07604988689271808,0.02161060998376879,-2.331600147514064e-05,8.161937704095421e-06,-5.382575828406326e-06
0.1300000000000001,-3.6574293832714024e-06,0.012253702848977015,0.0033762418963719314,-2.2259555598399436e-05,2.789451550184875e-06,-1.0835130203897896e-06,4.7809226234310835e-05,0.07524944090728071,0.02137912638786679,-2.682537610169306e-05,8.583976852653562e-06,-5.33297823963039e-06
0.1320000000000001,-3.56291803669856e-06,0.012402617606094783,0.0034185421037724165,-2.2320081455915976e-05,2.8074452532686193e-06,-1.0940806935942027e-06,4.725567328642125e-05,0.0744573785588838,0.02115010370024251,-3.0262928758269723e-05,8.99685154187206e-06,-5.283836602206518e-06
0.1340000000000001,-3.469514904722268e-06,0.012549964842965845,0.003460389140197167,-2.2387340482561444e-05,2.826246603694027e-06,-1.1045509853573883e-06,4.670156598814613e-05,0.07367361843553111,0.02092351821237535,-3.362951332273393e-05,9.40067521270386e-06,-5.23514588159282e-06
0.1360000000000001,-3.37722012635628e-06,0.012695761000688876,0.0035017878322851992,-2.2461192502997664e-05,2.845837732040253e-06,-1.1149247878546913e-06,4.614738918299402e-05,0.07289807886151557,0.020699346044016062,-3.692601021811049e-05,9.795564173113143e-06,-5.18690124865152e-06
0.1380000000000001,-3.2860329887856254e-06,0.012840022356859937,0.0035427429587157376,-2.2541499142731335e-05,2.8662010057427767e-06,-1.1252029839568478e-06,4.559356878532714e-05,0.07213067808553097,0.020477563215269196,-4.015331986683541e-05,1.0181636851261762e-05,-5.139098051078253e-06
0.1400000000000001,-3.195952028881375e-06,0.012982765025732139,0.003583259250128277,-2.2628123857229232e-05,2.887319032090696e-06,-1.135386447535971e-06,4.504047995212509e-05,0.07137133443610057,0.020258145706269687,-4.3312357248948436e-05,1.0559013173959672e-05,-5.091731789561631e-06
0.1420000000000001,-3.1069751207362373e-06,0.013124004958631646,0.0036233413891413055,-2.2720931951993627e-05,2.909174660190426e-06,-1.1454760437314882e-06,4.4488454072568986e-05,0.07061996644975367,0.02004106950651428,-4.640404738219751e-05,1.0927814049865172e-05,-5.0447980977586024e-06
0.1440000000000001,-3.0190995512464766e-06,0.013263757944584611,0.003662994010452439,-2.2819790595137015e-05,2.9317509820709944e-06,-1.155472629182802e-06,4.393778474488021e-05,0.0698764929764828,0.01982631065556679,-4.942932157169446e-05,1.1288160940284206e-05,-4.998292725656884e-06
0.1460000000000001,-2.932322085474039e-06,0.013402039611117134,0.0037022217010055816,-2.2924568823740852e-05,2.9550313330774054e-06,-1.1653770522338676e-06,4.338873288621878e-05,0.06914083326626093,0.01961384527657132,-5.238911430191835e-05,1.164017550320544e-05,-4.952211525532882e-06
0.1480000000000001,-2.846639023272115e-06,0.01353886542519668,0.0037410290002131215,-2.3035137545071133e-05,2.978999291674557e-06,-1.1751901531144184e-06,4.284153110096186e-05,0.06841290703977318,0.019403649603769876,-5.528436066513973e-05,1.1983979298575707e-05,-4.906550440275451e-06
0.1500000000000001,-2.7620462484421707e-06,0.013674250694288667,0.0037794204002231666,-2.315136953354504e-05,3.0036386787640926e-06,-1.184912764101582e-06,4.22963874149721e-05,0.06769263454599364,0.019195700005022496,-5.8115994236952975e-05,1.2319693544767711e-05,-4.861305493581792e-06
0.1520000000000001,-2.6785392715058092e-06,0.013808210567506272,0.003817400346223492,-2.3273139424196874e-05,3.0289335565997553e-06,-1.1945457096649461e-06,4.175348846818081e-05,0.06697993660880229,0.018989973000162672,-6.088494532591716e-05,1.2647438917831362e-05,-4.816472781682067e-06
0.1540000000000001,-2.5961132670165916e-06,0.013940760036835219,0.003854973236775257,-2.3400323703265564e-05,3.05486822737279e-06,-1.2040898065979082e-06,4.121300224460873e-05,0.0662747346644728,0.01878644527588251,-6.359213953434444e-05,1.2967335386517329e-05,-4.772048466481022e-06
0.1560000000000001,-2.5147631062013967e-06,0.014071913938418336,0.003892143424170712,-2.353280069642499e-05,3.0814272315271463e-06,-1.2135458641373346e-06,4.0675080407597355e-05,0.0655769507915587,0.018585093697727303,-6.623849657971268e-05,1.3279502077178153e-05,-4.728028769713187e-06
0.1580000000000001,-2.434483385604926e-06,0.01420168695388724,0.0039289152148100775,-2.3670450555089818e-05,3.1085953458544353e-06,-1.2229146840734563e-06,4.0139860298235505e-05,0.0648865077344521,0.018385895319682835,-6.882492933241425e-05,1.358405716364445e-05,-4.684409968060804e-06
0.16000000000000011,-2.355268452311772e-06,0.014330093611730595,0.0039652928695935955,-2.3813155241159656e-05,3.1363575814103404e-06,-1.232197060851554e-06,3.9607466646576824e-05,0.06420332892167746,0.018188827391758877,-7.135234303491905e-05,1.38811177779526e-05,-4.641188389048861e-06
0.16200000000000012,-2.2771124262357315e-06,0.01445714828869021,0.004001280604325405,-2.3960798510503102e-05,3.164699181287323e-06,-1.241393781666644e-06,3.907801303802019e-05,0.06352733847980745,0.0179938673659048,-7.38216346717233e-05,1.4170799938491498e-05,-4.598360407545004e-06
0.16400000000000012,-2.200009219893657e-06,0.01458286521117769,0.004036882590126483,-2.4113265895432636e-05,3.193605618272707e-06,-1.2505056265522579e-06,3.8551603171037345e-05,0.06285846124373992,0.017800992900538735,-7.623369246476658e-05,1.44532184926919e-05,-4.555922442806878e-06
0.16600000000000012,-2.123952556019379e-06,0.014707258456705596,0.00407210295385433,-2.4270444686381193e-05,3.2230625924163933e-06,-1.2595333684642917e-06,3.8028331937138884e-05,0.0621966227639531,0.017610181863923408,-7.85893954742778e-05,1.4728487071843155e-05,-4.513870956016937e-06
0.16800000000000012,-2.0489359833205615e-06,0.014830341955328103,0.004106945778527499,-2.4432223912953987e-05,3.25305602852848e-06,-1.2684777733605334e-06,3.750828634940878e-05,0.061541749311253426,0.01742141233658472,-8.088961328639616e-05,1.4996718056043363e-05,-4.472202448120887e-06
0.17000000000000012,-1.9749528906364137e-06,0.014952129491086994,0.0041414151037533695,-2.459849432450152e-05,3.2835720736236344e-06,-1.2773396002766087e-06,3.699154634207381e-05,0.060893767879444886,0.017234662612935263,-8.313520577376608e-05,1.5258022547577138e-05,-4.4309134580376545e-06
0.17200000000000013,-1.9019965197159478e-06,0.015072634703459549,0.004175514926157847,-2.4769148370334756e-05,3.31459709432631e-06,-1.2861196013987697e-06,3.647818546023297e-05,0.06025260618627801,0.017049911202239185,-8.532702291661806e-05,1.5512510351337837e-05,-4.390000561080528e-06
0.17400000000000013,-1.830059976803859e-06,0.015191871088805502,0.0042092491998159095,-2.494408017968291e-05,3.346117674248504e-06,-1.294818522134076e-06,3.596827145604438e-05,0.05961819267297675,0.01686713682903116,-8.746590467407807e-05,1.5760289961097035e-05,-4.3494603676531365e-06
0.17600000000000013,-1.7591362431933748e-06,0.015309852001810686,0.004242621836682078,-2.5123185541477744e-05,3.3781206113498007e-06,-1.303437101178184e-06,3.546186680524213e-05,0.05899045650259184,0.01668631843308428,-8.955268089741568e-05,1.6001468550648243e-05,-4.309289522054077e-06
0.17800000000000013,-1.6892181848818127e-06,0.015426590656925462,0.0042756367070200885,-2.5306361884033737e-05,3.410592915287803e-06,-1.3119760705812038e-06,3.495902915578101e-05,0.058369327557388474,0.016507435169005436,-9.15881712779966e-05,1.623615196900119e-05,-4.269484701509875e-06
0.18000000000000013,-1.6202985614445135e-06,0.015542100129796345,0.004308297639831137,-2.5493508254681524e-05,3.44352180476568e-06,-1.3204361558117621e-06,3.445981171864962e-05,0.05775473643544111,0.016330466405524047,-9.357318532389307e-05,1.646444473893859e-05,-4.230042615279151e-06
0.18200000000000013,-1.5523700342257359e-06,0.015656393358689503,0.004340608423280194,-2.568452529940238e-05,3.4768947048823876e-06,-1.3288180758195468e-06,3.396426360938886e-05,0.057146614446579355,0.016155391724528675,-9.550852236042779e-05,1.6686450058353767e-05,-4.190960003892315e-06
0.18400000000000014,-1.4854251739305948e-06,0.015769483145905115,0.004372572805119989,-2.587931524250352e-05,3.51069924449018e-06,-1.3371225430964747e-06,3.3472430147570545e-05,0.056544893607805354,0.015982190919897294,-9.739497155057103e-05,1.6902269803896247e-05,-4.152233638463968e-06
0.18600000000000014,-1.4194564676898004e-06,0.01588138215918168,0.004404194493112307,-2.6077781866365682e-05,3.544923253563231e-06,-1.3453502637366522e-06,3.298435312039717e-05,0.055949506638282555,0.015810843996159354,-9.923331193108177e-05,1.7112004536525518e-05,-4.113860320088767e-06
0.18800000000000014,-1.3544563256584605e-06,0.01599210293308964,0.0044354771554463495,-2.627983049129144e-05,3.5795547605804698e-06,-1.3535019374952339e-06,3.2500071015669986e-05,0.05536038695397936,0.015641331167021065,-0.00010102431246287853,1.7315753508619442e-05,-4.0758368792907894e-06
0.19000000000000014,-1.2904170872013353e-06,0.016101657870413715,0.0044664244211539104,-2.6485367955474573e-05,3.614581989925238e-06,-1.3615782578463494e-06,3.201961922856259e-05,0.05477746866203708,0.015473632853780565,-0.00010276873209156738,1.7513614672384233e-05,-4.038160175557718e-06
0.19200000000000014,-1.2273310267093632e-06,0.016210059243523554,0.00449703988052122,-2.6694302595109138e-05,3.6499933593038446e-06,-1.3695799120400727e-06,3.154303024598608e-05,0.05420068655492007,0.015307729683654746,-0.00010446731981728358,1.770568468930327e-05,-4.000827096861621e-06
0.19400000000000014,-1.1651903590858575e-06,0.016317319195732347,0.004527327085497293,-2.69065442246531e-05,3.6857774771847407e-06,-1.377507581158621e-06,3.107033381175279e-05,0.05362997610439581,0.015143602488036369,-0.00010612081477198169,1.789205894044811e-05,-3.963834559274095e-06
0.19600000000000015,-1.1039872449353393e-06,0.016423449742643117,0.004557289550098685,-2.712200411725771e-05,3.7219231402597e-06,-1.3853619401717701e-06,3.060155707525906e-05,0.05306527345538541,0.014981232300696225,-0.00010772994630230577,1.807283153747949e-05,-3.927179506574624e-06
